0.73774827,0.69980866,-0.4038467,0.966485
0.63468575,0.7973984,0.79344517,-0.59547335
0.85728055,0.5560882,0.05385943,-0.9825079
0.7430227,0.5944038,0.37685457,-0.88246214
0.84023935,0.5773555,-0.06941487,1.0171672
0.81063694,0.5162735,0.59688437,-0.7948335
0.8449749,0.55320853,0.4782982,-0.90695363
0.773709,0.63588554,0.9594644,0.10405409
0.77312076,0.6763458,-0.15225643,-0.9845204
0.63181347,0.78024966,0.6267983,0.7471013
0.7486202,0.53702515,-0.57597965,-0.82569635
0.644905,0.8003369,0.54227644,0.85798186
0.8008964,0.5629379,-0.7115768,0.7206199
0.7070849,0.7064674,0.6933547,-0.704763
0.7765868,0.67525315,0.24517213,-0.97495013
0.8897607,0.4893184,-0.71090543,-0.6817169
0.97059816,0.21389642,-0.9238777,0.364864
0.6562613,0.77242714,-0.5242475,0.88909996
0.76701146,0.60457695,0.32440788,-0.8926448
0.5542806,0.9336321,-0.030791538,-0.9839922
0.57758546,0.82226115,0.35523757,0.93074435
0.8650861,0.5091886,0.9957719,0.037041493
0.74814236,0.75408757,-0.8234085,-0.6265451
0.83856714,0.6098639,1.0033526,-0.14117081
0.49369466,0.8533835,0.068117544,-1.0079937
0.65522814,0.74738324,0.088364944,-0.9783915
0.58741224,0.82001424,-0.9359951,0.27689856
0.97717434,0.3924542,-0.8890886,0.38515013
0.865113,0.37091482,0.23638551,0.9542171
0.6455086,0.7955901,-0.37255,0.9599309
0.9719775,0.3109898,-0.8696875,-0.53983265
0.8240123,0.44070426,0.85577613,0.41802886
0.80000234,0.59442985,0.98983026,0.25539568
0.88064885,0.6014974,0.8754782,0.53141236
0.8411512,0.46394774,0.45996696,0.9348445
0.681035,0.7412675,-0.73740345,-0.6741789
0.87604946,0.3591612,-0.51968634,-0.846287
0.27875647,0.9853895,0.9523794,-0.045321323
0.9304897,0.49261683,0.7308164,0.6201612
0.7296787,0.56781954,-0.948166,-0.013486907
0.7559221,0.65422815,0.95548,0.37502486
0.92738926,0.33899143,-0.7347958,-0.74468446
1.0304371,0.1732895,-0.90523016,-0.37820023
0.9030408,0.364149,0.9850139,-0.078733414
0.8773,0.53599024,-0.18239033,-0.981231
0.9056649,0.24482346,-0.24433951,-0.9559687
0.8777142,0.44685143,0.58456737,-0.8823528
0.5590197,0.8609432,-0.6420637,-0.6919473
0.62477136,0.75598204,-0.48249653,0.8420959
0.7732659,0.69165343,0.79246753,-0.62495255
0.5287099,0.90313005,0.8864707,0.4662328
0.9823982,0.29655623,-0.87460726,-0.39113706
0.70576996,0.66282314,0.94896555,0.4424041
0.87707514,0.40889323,0.98884904,-0.25833556
0.87069994,0.50482804,0.06771703,0.97384584
0.7120163,0.61660373,-0.11872392,1.0056729
0.8121442,0.63736695,-0.77464426,0.58089155
0.7664732,0.5725957,0.08396724,-0.96287656
0.6716343,0.76283413,0.9846369,0.19244199
0.5584564,0.7751301,0.72659194,-0.6617854
0.54442316,0.8775062,-0.7453569,-0.6595896
0.6052966,0.8074073,0.8555495,0.47965991
0.86662495,0.5116447,0.8474221,0.5526624
0.2508967,1.0154146,-0.92124987,0.20290744
0.80964875,0.6372638,0.63662666,-0.8498001
0.9713732,0.10307869,-0.8825707,0.35411704
1.0178618,-0.10329874,0.9854,-0.0014598477
0.8867681,-0.48707527,0.9667491,0.042441983
0.9910707,0.08193657,-1.0203425,0.047976837
0.750899,0.54631895,0.2723544,0.9729286
-0.5820571,-0.8311387,-0.36215216,-0.9464562
-0.9765807,0.13621694,-0.8047337,-0.5507751
-0.9408354,0.08734573,0.6393315,0.7587277
-0.9473388,-0.29030564,-0.9337028,0.2583862
-0.8253074,0.59506285,0.827751,-0.5684174
-0.6651334,-0.74495745,-0.86438096,0.5197791
-0.32932752,-0.9744157,-0.39879587,-0.935241
0.3099663,-0.9161013,-0.9661611,0.35499033
-0.83514553,0.55690455,0.17144561,0.995739
-0.80844665,-0.6378062,0.9009921,-0.073066644
-0.550687,-0.8339784,-0.928446,0.4158787
-0.7040512,-0.71888113,-0.31992787,0.95843875
-0.9380188,-0.2930009,-0.4297147,0.92662436
-0.7028053,-0.6688112,-0.9769806,-0.2565004
-0.77136326,-0.6376107,-0.6154225,-0.7501475
-0.9994376,-0.3100524,0.87645227,0.45502633
-0.77386016,-0.6309465,0.9460858,0.26643288
-1.0145682,-0.24703357,0.22902197,0.9586688
-1.0225266,-0.062356442,0.5534784,-0.779469
-0.6895569,-0.75879544,-0.96428865,0.344444
-1.0069412,-0.2080436,-0.9738505,-0.22270411
-0.89833283,-0.4281335,0.9844026,0.30852002
-1.0055633,-0.15932584,0.6970663,-0.74924374
-0.9873159,0.13184717,-0.97027755,-0.32176003
-0.70341843,-0.73749375,0.2137738,-0.9309482
-0.8936014,-0.4294535,0.78661114,0.50651103
-0.91138464,-0.45393246,-0.8252687,-0.58304304
-0.89799213,-0.33300197,0.972199,-0.28351846
-0.84090364,-0.4973154,-0.7595302,0.6899118
-0.896567,-0.35647202,-0.9411879,-0.31561032
-1.0232546,0.21632694,0.22285633,-0.9342447
-1.0142109,-0.18295172,-0.8781308,-0.4559544
-0.92702425,-0.3060135,0.5789968,0.7951175
-0.9080327,-0.45255813,0.9669845,0.21990535
-0.9745154,-0.1711924,-0.6203621,-0.7153417
-0.94424367,-0.09958315,-0.86177236,0.5640234
-0.9104795,-0.364132,0.95395255,0.3403401
-0.9240124,-0.27588248,-0.121411346,-0.9090768
-0.9383048,0.23799461,-0.86668926,-0.42188856
-0.9757254,-0.22486234,0.16140257,-0.9636293
-1.0021086,-0.056435272,0.034205306,-1.0267426
-1.0179965,0.049877763,0.5334389,-0.8468145
-0.8975892,-0.45209366,-0.8983232,0.38903618
-1.0178512,-0.11539407,-0.043926395,1.0047017
-1.0087095,-0.1818067,-0.9036471,0.39609966
-0.9503275,0.011168489,-0.8966329,-0.46281415
-1.0367807,-0.10402523,-0.98106647,0.17888133
-0.9601596,-0.14198396,-0.4981068,0.8782263
-0.9384122,0.09038682,-0.30856055,0.92881894
-0.9963885,-0.032404374,0.31511354,-0.8985189
-1.0506358,-0.09539808,-0.998776,-0.03252559
-0.95767885,-0.079108894,-0.94070697,-0.39735758
-1.0373758,-0.116902485,0.9593549,0.096018754
-1.0456539,0.01314733,0.64029765,0.7948979
-0.98538035,0.11210812,-0.3164121,0.98051274
-0.86464477,-0.41076618,-0.11410477,-0.9884212
-0.98858595,0.047882333,0.97886,0.21823911
-0.960286,-0.23539501,0.9342651,0.4441615
-1.0064875,0.12898052,0.15626277,1.0055635
-1.0373367,-0.04106038,-1.0071763,0.26971447
-0.99371463,0.17968851,0.35721028,-0.9072365
-1.0480496,0.05588816,0.98683935,-0.18840738
-0.94955087,0.36315998,0.011322827,0.9794138
-0.9350253,-0.24751367,0.94434285,-0.09364974
-0.9640513,-0.08061409,-0.954916,-0.5180875
-1.0178163,-0.17764692,-0.9987713,0.33089635
-0.9444917,-0.14534785,0.94589055,0.27272132
-0.9295708,-0.04259696,-0.8177728,-0.52100456
-0.98590505,-0.049172323,0.98066455,0.30199102
-1.008577,0.16363807,0.53861946,-0.88457525
-0.90852654,-0.42120183,0.17600666,-0.97154284
-0.9543715,-0.08498368,-0.8971832,0.539573
-1.008905,0.027080849,0.45011672,-0.91694194
-0.96640366,-0.17213233,-0.38111043,-0.9251933
-0.9656235,-0.31532115,-0.9891308,-0.36770347
-0.91588116,0.4002233,-0.9300363,-0.33493006
-1.0005014,0.32192296,-0.9983558,0.20139095
-1.0513942,0.0047587343,-0.9247892,-0.57303363
-1.0946226,-0.09570985,-0.28993648,0.9584062
-0.90070933,0.26106718,0.6716639,-0.794383
-0.9688762,0.12913957,0.71416354,0.7088126
-1.0023037,0.11866908,0.8286335,0.62874955
-1.0501262,-0.03832018,0.5463594,-0.84879786
-0.91118956,0.1544081,-0.77573997,-0.6295454
-0.9454066,-0.047974993,0.9144714,-0.33991107
-0.98761785,0.1795273,0.98860395,-0.017492577
-0.9576023,-0.0126250535,-0.9301396,-0.32457796
-0.98321015,0.2709571,0.029366411,-1.0379109
-0.98693043,0.030596979,-0.041157447,-1.0022728
-0.9457825,0.3260029,-0.79638785,0.58071995
-0.95424646,-0.028561559,0.5909321,0.75317454
-0.89895135,0.29867014,0.11422482,-0.99768543
-0.9761314,-0.18768093,-0.5900385,0.82465994
-0.96219254,0.2158826,-0.9536044,-0.0558409
-0.9136839,0.47606778,0.4929863,-0.7928809
-0.93195236,0.34115615,0.9764644,-0.08604357
-1.0182769,-0.11403251,-0.9908354,0.31243175
-0.97026986,0.33605996,-0.51923627,0.8656682
-0.9569442,-0.2795261,-0.4240984,0.895155
-0.97294354,0.1285031,0.88053626,0.44528353
-0.83438313,0.5511351,0.31743214,-0.9737465
-0.8317291,0.50765616,0.92766845,0.17693111
-0.9983061,0.12610282,0.70215666,0.73331624
-1.0246269,0.20356971,1.0112433,-0.21917723
-0.9711049,0.16780281,0.9573021,0.39290312
-1.0116196,0.14520569,0.5635509,0.8629631
-0.9334312,0.29569972,-0.10186348,0.9571703
-0.95853245,0.160777,0.27788708,0.91245013
